exp,phi_0,dV_ges,eps_0,h_dis_0,h_c_0,DPZ_height_ivgu,DPZ_bot_ivgu,DPZ_pos_ivgu,std_DPZ_height_ivgu,std_DPZ_bot_ivgu,std_DPZ_pos_ivgu,rho_c,rho_d,eta_c,etc_d,sigma,T,r_S_star,h_p_star,D_A,L_A
2mmol_21C,0.000988260121097,1501.1234974110034,0.5000306163135656,0.0157833207142857,0.1058108249160561,"[nan, 15.78332071428571, 15.468887071846286, 14.970337861811387, 13.859328146258505, 13.327934289321787, 16.07538306878306, 18.16573796296296, 12.462768812003965, 12.02469845110087, 10.713395589133086, 10.382251157407403, 11.969650793650771, 10.753730158730152, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 32.587]","[nan, 109.02926666666667, 110.0925789473684, 109.57358823529412, 109.60671428571428, 109.75663636363635, 105.1414166666667, 102.8783333333333, 107.41612500000001, 107.64222580645162, 108.59526923076925, 109.007, 105.70933333333333, 108.8655, nan, nan, nan, nan, nan, 107.6975, 109.26923076923079, 109.57844444444441, 109.27683333333333, 109.081, nan, 109.24433333333332, 109.47085714285716, 110.16490476190475, 110.66666666666669, 110.70483333333333, 111.2305, nan, nan, nan, nan, 91.052]","[nan, 21.75, 24.25, 26.75, 29.25, 31.75, 34.25, 36.75, 39.25, 41.75, 44.25, 46.75, 49.25, 51.75, nan, nan, nan, nan, nan, 76.531, 78.96900000000002, 81.40599999999998, 83.844, 86.28099999999998, nan, 91.156, 93.59399999999998, 96.03099999999998, 98.46900000000001, 100.906, 103.34400000000002, nan, nan, nan, nan, 155.0]","[nan, 2.4493129183128124, 1.8337572980129693, 1.612014431570668, 2.5074397490359095, 1.3215691319764984, 6.181330759202812, 5.851916998945103, 3.3639870508339005, 3.52918282307733, 2.0713645467498942, 1.4663889456784005, 5.016898910558237, 0.0620009184011848, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, 2.7720132051496087, 1.0972096080406009, 1.4614024966972434, 1.8861611982898128, 1.9399926250585036, 5.854915682136467, 5.5046122051795585, 2.6544817336334297, 2.8818707316565204, 1.4868593089513837, 1.1301567871920994, 3.89653696676079, 0.11808683245815456, nan, nan, nan, nan, nan, 1.1610542622978497, 0.3289392430845324, 0.37681735663506416, 0.4681962907442421, 0.166946698080556, nan, 0.34304382616025786, 0.30848740037556843, 0.30033379842467234, 0.3467551751814987, 0.3352428473012759, 0.5130597214533409, nan, nan, nan, nan, nan]","[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 1.4561792860887976e-14, nan, 0.0, 1.5349477418661813e-14, 1.4561792860887976e-14, 0.0, 0.0, 1.4979556132593925e-14, nan, nan, nan, nan, nan]",1002.7,832.5,0.00102,0.008737,0.00822,21,0.009,0.28537,0.2,1.3
2mmol_21C,0.0009436086871729,1500.9938655339804,0.4999866548469191,0.0180016694444444,0.1036156509958071,"[nan, 18.001669444444445, 20.668123148148148, 16.952515694444443, 21.08995992063492, 17.464052976190473, 16.993828009259257, 19.319796168582375, 16.99858813131313, 12.649020023148145, 12.517761284722223, 14.980053571428579, 11.592312500000004, 9.088958333333332, nan, 8.066374999999992, nan, nan, nan, nan, 5.677000000000015, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 33.96641666666667]","[nan, 107.939, 108.12346666666667, 107.84020000000001, 104.93614285714285, 105.41842857142856, 104.81570833333335, 102.55520689655171, 104.73013636363636, 107.59966666666668, 107.795875, 105.17042857142859, 109.0935, 108.37242857142857, nan, 108.481, nan, nan, nan, 108.887, 108.7114, 108.97066666666666, 109.0407142857143, 109.01299999999998, 108.95, 109.5023076923077, 109.446, 110.0528, 110.1654375, 110.37123076923079, 110.753, nan, nan, nan, nan, 92.74100000000001]","[nan, 21.75, 24.25, 26.75, 29.25, 31.75, 34.25, 36.75, 39.25, 41.75, 44.25, 46.75, 49.25, 51.75, nan, 56.75, nan, nan, nan, 76.531, 78.969, 81.406, 83.84399999999998, 86.28099999999998, 88.719, 91.15599999999998, 93.594, 96.03099999999998, 98.46900000000002, 100.90599999999998, 103.344, nan, nan, nan, nan, 155.0]","[nan, 3.1295371952976647, 4.2840612981644455, 3.622901107928, 7.282413758496743, 6.2284742139887435, 7.106396817744132, 5.7856148685734174, 6.084868572589667, 3.7525988162672097, 4.82200366998473, 5.4400156095905965, 1.1445407136980765, 1.5265489242259984, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.671686786902042]","[nan, 3.8637745793459546, 4.229923536402227, 4.555823498267729, 8.05670166199107, 6.2118894154588835, 6.161808955727535, 5.026429465331304, 4.604875100890923, 3.2564288878231746, 3.711260520362319, 4.907818858961782, 0.24819448019647755, 0.5049154573268858, nan, nan, nan, nan, nan, 0.20788939366885284, 0.2946893279370683, 0.2929459563355265, 0.12047228489811113, 0.08584038343676889, nan, 0.5207815256284528, 0.3384933002080163, 0.2495453580299284, 0.5363616900003202, 0.493338483167857, nan, nan, nan, nan, nan, 1.8252201693677075]","[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, 1.5349477418661813e-14, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, 0.0]",1002.7,832.5,0.00102,0.008737,0.00822,21,0.009,0.28537,0.2,1.3
2mmol_21C,0.0007789416764446,1498.665097249191,0.3998699560252812,0.0359906666666666,0.0986675755813953,"[nan, nan, nan, 35.99066666666666, 35.513999999999996, 24.356555555555556, 23.609083333333334, 22.252184895833338, 20.1744125, 18.37380555555556, 16.083111111111112, 29.354, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 36.76599999999999, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 89.597, 87.63, 96.72033333333333, 96.88342105263159, 99.60721875, 101.74545, 102.76933333333334, 102.09866666666666, 90.19, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 90.443, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 26.75, 29.25, 31.75, 34.25, 36.75, 39.25, 41.75, 44.25, 46.75, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 83.844, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 0.842268563662054, nan, 2.2349691853041813, 1.5608818398762803, 2.2896559037521556, 3.8983525532887855, 5.064938934794223, 12.835266284444309, 1.6829141392239824, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 0.8004829792069295, nan, 1.0713922406538778, 0.8276178879296007, 1.148979062511024, 2.8308489237236523, 4.629851941477179, 12.306798338046056, 2.002526404320298, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1002.7,832.5,0.00102,0.008737,0.00822,21,0.009,0.28537,0.2,1.3
2mmol_21C,0.0007810863452648,1499.9132524271845,0.400039438548608,0.036749,0.0958544418300653,"[nan, 36.749, 35.590999999999994, 14.258749999999997, 32.23108333333333, 28.00100555555555, 23.804894444444443, 23.317986507936503, 22.010281111111116, 22.737288333333332, 35.374, 27.906642857142856, 31.344666666666665, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 21.50209047619047, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, 89.135, 94.08725, 112.863, 92.84700000000001, 96.6358, 98.14779166666666, 98.78885714285715, 101.04433333333333, 98.5266, 86.989, 90.999, 90.117, nan, nan, nan, nan, nan, nan, nan, nan, nan, 110.236, 93.58157142857144, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, 21.75, 24.25, 26.75, 29.25, 31.75, 34.25, 36.75, 39.25, 41.75, 44.25, 46.75, 49.25, nan, nan, nan, nan, nan, nan, nan, nan, nan, 83.844, 86.28100000000002, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 7.239391940395727, nan, 9.608200020034968, 4.9814442210315555, 3.438438837242233, 1.201226546916606, 1.2799008492703494, 1.4329296179516602, nan, 2.9804500738742687, 0.7990527725584402, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.240069450828246, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 8.899942073781531, nan, 9.564941714406839, 4.608889984119201, 2.875196824705589, 1.1739752248541833, 0.3323192670281009, 1.5101160514638905, nan, 2.2977452716376847, 0.9560920457780238, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.9917279292801475, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.5349477418661813e-14, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1002.7,832.5,0.00102,0.008737,0.00822,21,0.009,0.28537,0.2,1.3
2mmol_21C,0.0007418070880366,1500.2152653721682,0.3999397663269279,0.0345381666666666,0.0977668173333333,"[nan, 34.53816666666666, 31.683124999999997, 37.22338888888888, 32.74347222222223, 32.86390151515152, 23.45360277777778, 22.73244012345679, 21.100517424242422, 21.5969931372549, 17.174093333333342, 29.19570833333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 19.32466666666666, nan, nan, nan, nan, nan, nan, 37.95, 21.639333333333333, nan, nan, nan, nan]","[nan, 93.45625000000001, 99.87899999999999, 88.978, 95.51755555555556, 92.96518181818182, 99.01929166666667, 101.10862962962963, 101.69790909090908, 100.07952941176472, 101.9426, 90.623, nan, nan, nan, nan, nan, nan, nan, nan, 110.358, 110.839, 110.32433333333331, 105.52, nan, nan, nan, nan, nan, nan, 79.081, 100.103, nan, nan, nan, nan]","[nan, 21.75, 24.25, 26.75, 29.25, 31.75, 34.25, 36.75, 39.25, 41.75, 44.25, 46.75, nan, nan, nan, nan, nan, nan, nan, nan, 78.969, 81.406, 83.844, 86.281, nan, nan, nan, nan, nan, nan, 103.344, 105.781, nan, nan, nan, nan]","[nan, 3.4641608197636, 16.998670243029302, 1.7487458528529443, 8.871821940567722, 6.104058586963333, 4.215093464432902, 2.6626677955442752, 2.335805100840639, 2.4545442610132056, 6.54681005558983, 4.879013088551204, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, 3.326455408288733, 15.67231469821864, 0.020784609690827315, 9.951003970845244, 5.877533748404712, 3.6847489499659773, 2.7941926059397404, 0.8275348307496772, 2.830371091342246, 7.2848606232377575, 4.1198942080731005, nan, nan, nan, nan, nan, nan, nan, nan, 0.11455129855221499, nan, 0.17550593532223682, 8.603117341987149, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1002.7,832.5,0.00102,0.008737,0.00822,21,0.009,0.28537,0.2,1.3
2mmol_21C,0.0006373718749577,1500.0514666666668,0.2999424985976734,0.0358459999999999,0.1085776496598639,"[nan, nan, 35.846, 31.78644444444444, 32.193777777777775, 18.110625000000006, 18.723428571428574, 18.689200000000003, 22.998033333333332, 26.461266666666667, 19.196074074074076, nan, nan, nan, nan, nan, nan, nan, nan, nan, 30.43361111111111, 26.281041666666667, 36.72944444444445, nan, nan, 39.17349999999999, 22.583499999999994, nan, 38.739333333333335, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 100.829, 107.01233333333333, 103.34766666666667, 117.556375, 116.3157142857143, 115.47520000000002, 109.10266666666668, 105.99170000000001, 112.00244444444444, nan, nan, nan, nan, nan, nan, nan, nan, nan, 104.28433333333334, 106.65566666666668, 98.48766666666667, nan, nan, 91.013, 105.482, nan, 115.07233333333333, 124.589, nan, nan, nan, nan, nan, nan]","[nan, nan, 24.25, 26.75, 29.25, 31.75, 34.25, 36.75, 39.25, 41.75, 44.25, nan, nan, nan, nan, nan, nan, nan, nan, nan, 78.969, 81.40599999999999, 83.844, nan, nan, 91.156, 93.594, nan, 98.469, 100.906, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 13.638718758386744, 15.89143302514259, 9.173902684586851, 8.845779857407388, 5.860502901460305, 6.898851219989857, 3.5852299360225213, 2.8645370530941596, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.8443733433417466, 5.472337321310434, 3.3095042694124475, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 13.036301788978854, 16.852798709215428, 10.224958594921405, 9.15991129349853, 5.367993786219288, 7.156865851021926, 3.4164725283312465, 2.198426375337089, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.3483727476727887, 0.9577205260725113, 7.330198382945258, nan, nan, nan, nan, nan, 15.718780306796495, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan]",1002.7,832.5,0.00102,0.008737,0.00822,21,0.009,0.28537,0.2,1.3
2mmol_21C,0.0006318123760649,1500.2585396440131,0.3000493519555831,0.0462224333333333,0.1120298641304347,"[nan, nan, nan, nan, 46.222433333333335, 43.54383333333333, 31.153000000000002, 19.724499999999995, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 42.68925, 46.683375000000005, 33.99557407407408, 41.01505833333334, 39.37864583333333, 37.3909537037037, 38.198017361111106, 44.416583333333335, nan, nan, nan, nan, 23.6035, 20.957333333333345, 33.50333333333333]","[nan, nan, nan, nan, 111.9924, 114.62566666666667, 126.13425000000001, 140.729, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 113.1615, 106.371, 114.56222222222222, 107.46700000000001, 109.30358333333334, 112.95361111111112, 108.39083333333336, 103.61166666666666, 140.374, nan, nan, nan, 128.062, 130.592, 123.584]","[nan, nan, nan, nan, 29.25, 31.75, 34.25, 36.75, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 81.406, 83.844, 86.281, 88.71900000000001, 91.15599999999999, 93.59400000000002, 96.03099999999996, 98.469, 100.906, nan, nan, nan, 135.0, 145.0, 155.0]","[nan, nan, nan, nan, 1.2418312116923673, 1.538251631994364, 10.629221945498486, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.4677511357548988, 3.866250840607732, 9.560138465158026, 4.7854475957255245, 7.89884284935102, 8.088464742552903, 5.09424153352781, 3.12719735079725, nan, nan, nan, nan, 1.99695962421396, nan, 1.425055866351292]","[nan, nan, nan, nan, 1.079938100077961, 1.4587495786917422, 11.78479824109575, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.03747665940288509, 1.7362290555492157, 9.085859161050449, 0.6569637229964331, 8.84946705594424, 5.722950680106209, 2.9145977374269862, 2.2808878388323546, nan, nan, nan, nan, 0.48976661108463404, nan, 0.13435028842544242]","[nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, 1.4979556132593925e-14, 0.0, 0.0, 1.4516499460775356e-14, 0.0, nan, nan, nan, nan, 0.0, nan, 0.0]",1002.7,832.5,0.00102,0.008737,0.00822,21,0.009,0.28537,0.2,1.3
2mmol_21C,0.0005610608327805,1500.6859313106795,0.2999640024223567,0.021848,0.1185301447368421,"[nan, nan, nan, nan, nan, 21.848000000000013, 43.69775, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 49.03816666666667, 45.15080952380953, 43.29415909090908, 35.43616666666666, 37.8813611111111, 37.139714285714284, 26.529125, nan, nan, nan, nan, 34.209999999999994, nan, nan]","[nan, nan, nan, nan, nan, 147.4195, 128.625, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 108.619, 109.28928571428571, 113.62768181818183, 122.68699999999998, 117.98116666666665, 117.63889285714286, 133.4905, nan, nan, nan, nan, 125.479, nan, nan]","[nan, nan, nan, nan, nan, 31.75, 34.25, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 83.844, 86.28100000000002, 88.71900000000001, 91.15599999999999, 93.594, 96.03099999999998, 98.469, nan, nan, nan, nan, 135.0, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.8386715312964332, 4.193595222819813, 10.113584942380346, 3.6846359360839793, 12.669289441273309, 5.829236876807635, 2.5358616940302534, nan, nan, nan, nan, 0.0, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.782559582396127, 2.75032693294729, 13.548885260922257, 5.86416524323795, 19.43066059307643, 9.525617387983457, 9.058037866999676, nan, nan, nan, nan, 0.0, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 1.5349477418661813e-14, 0.0, 1.4979556132593925e-14, 0.0, 1.4747300885539142e-14, 0.0, nan, nan, nan, nan, 0.0, nan, nan]",1002.7,832.5,0.00102,0.008737,0.00822,21,0.009,0.28537,0.2,1.3
2mmol_21C,0.0008012816603734,1995.993524919094,0.4997000346357778,0.0258174999999999,0.1018499861111111,"[nan, nan, 25.817499999999992, 24.81714646464646, nan, 21.701873737373713, 20.18216949152542, 20.440013888888885, 20.335601010101012, 17.73014722222223, 21.666500000000003, 21.61283333333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 100.92200000000001, 102.44018181818173, nan, 100.34993939393937, 101.92745762711851, 101.10686666666666, 101.73796969696971, 101.67488333333334, 103.259, 100.478, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 24.25, 26.75, nan, 31.75, 34.25, 36.75, 39.25, 41.75, 44.25, 46.75, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 0.0, 0.853908928348018, nan, 0.949999794435563, 1.1196042581712762, 2.308928708283488, 0.09707730613796012, 1.564693916354056, 3.609560707223821e-15, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 0.0, 0.119591349641564, nan, 0.15545134676843828, 1.9275047951282882, 0.60019164924148, 0.01705961028365821, 0.27400532542559036, 1.4438242828895284e-14, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1002.7,832.5,0.00102,0.008737,0.00822,21,0.009,0.28537,0.2,1.3
2mmol_21C,0.0008100260147542,2004.2110860841424,0.4999611843771681,0.0321846166666666,0.1004303358716475,"[32.18461666666666, 29.19907264957265, 30.299108055555553, 27.778623456790122, 29.908084126984132, 27.239223120915028, 24.76952126736111, 22.948206590413953, 20.530797372372376, 20.402188789682544, 19.722554861111114, 22.588416388888895, 16.738043650793657, nan, nan, nan, nan, nan, nan, nan, 14.148399999999997, nan, nan, 17.854000000000006, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 31.148695833333335]","[95.50800000000001, 100.76700000000002, 100.12339999999999, 102.10761111111111, 100.17242857142855, 99.78488235294121, 99.3306875, 101.04845098039212, 102.773, 102.46874999999997, 101.86755000000001, 99.5794, 103.71414285714286, nan, nan, nan, nan, nan, nan, nan, 104.247, nan, nan, 105.532, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 93.6095]","[19.25, 21.75, 24.25, 26.75, 29.25, 31.75, 34.25, 36.75, 39.25, 41.75, 44.25, 46.75, 49.25, nan, nan, nan, nan, nan, nan, nan, 78.969, nan, nan, 86.281, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 155.0]","[3.668163567857306, 4.952682736111868, 4.652579300909974, 2.485336256748521, 6.565085516882349, 4.215680599851446, 2.9422603839246317, 2.6714639652987655, 2.9462877435725883, 2.239993979297442, 2.0843757471651445, 7.649056116300865, 3.7973173247951757, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.769807403921593]","[2.5484128393963164, 5.129206533828277, 5.3369656630794315, 2.181330439646434, 6.054675697524833, 2.3481125723453746, 1.5427210865242136, 1.3952599229351572, 1.4039823123292339, 2.332366762103029, 2.577019606056581, 7.326083752971678, 3.645633160763316, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.1138654981660725]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0]",1002.7,832.5,0.00102,0.008737,0.00822,21,0.009,0.28537,0.2,1.3
2mmol_21C,0.000788145947549,2001.9550936893204,0.4999691991802996,0.031879775297619,0.1004338431034482,"[nan, 31.879775297619048, 30.860298129251696, 28.305944047619043, 27.886678187403984, 26.294489047619052, 26.81420470779221, 22.97189185867896, 20.968491129032262, 20.276476587301584, 21.21386388888889, 23.260468750000005, 16.95479761904762, nan, nan, nan, nan, nan, nan, 13.61714285714286, 11.893196428571429, nan, 12.730142857142862, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 25.62494444444444]","[nan, 101.21075, 101.45378571428573, 100.6274, 99.70377419354836, 98.97603999999997, 100.34856818181815, 100.72158064516128, 102.02070967741935, 102.12085714285715, 101.71758333333334, 98.83800000000001, 102.94600000000001, nan, nan, nan, nan, nan, nan, 105.807, 105.17433333333332, nan, 106.513, 106.857, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 100.298]","[nan, 21.75, 24.25, 26.75, 29.25, 31.75, 34.25, 36.75, 39.25, 41.75, 44.25, 46.75, 49.25, nan, nan, nan, nan, nan, nan, 76.531, 78.969, nan, 83.844, 86.281, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 155.0]","[nan, 2.3584115494588103, 2.8693748171475773, 2.1294947329341958, 2.3493914403630476, 3.018786862346351, 3.5949039452734626, 2.3305106363432144, 3.1055262397193175, 2.6894117017244925, 1.9928618278757328, 8.632910809545804, 1.925275898043819, nan, nan, nan, nan, nan, nan, nan, 2.1467004262415217, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.5077261409787446]","[nan, 1.5047241995351381, 1.9698991063023992, 2.179639531869637, 3.0029780186749893, 2.857288698515898, 1.6669855176855501, 0.9780451173708206, 1.0340637373504729, 1.259579464968936, 2.616063158062072, 8.22865772772206, 4.33113045289564, nan, nan, nan, nan, nan, nan, nan, 0.2790203098939825, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.587366304128975]","[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0]",1002.7,832.5,0.00102,0.008737,0.00822,21,0.009,0.28537,0.2,1.3
2mmol_21C,0.0007130227621522,1997.5986572815527,0.3998053135391603,0.0352334166666666,0.1016444847701149,"[nan, 35.23341666666667, 34.02820833333334, 43.22233333333333, nan, 41.59733333333334, 25.787341666666663, 23.129967543859646, 22.52082614379084, 20.10004285714286, 15.267350000000002, 23.929111111111112, 14.718000000000009, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 32.7105, 37.62366666666667]","[nan, 98.23933333333333, 99.34649999999999, 88.39, nan, 88.376, 101.21666666666665, 101.51536842105263, 102.17517647058831, 104.404, 109.40066666666667, 100.56433333333332, 108.495, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 108.355, 94.721]","[nan, 21.75, 24.25, 26.75, nan, 31.75, 34.25, 36.75, 39.25, 41.75, 44.25, 46.75, 49.25, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 145.0, 155.0]","[nan, 0.7749483988197875, 1.534525898812718, nan, nan, nan, 6.046701148962231, 2.884113250029564, 2.281717795804671, 3.826000325669594, 1.3408637207039356, 9.405993091483591, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, 0.19860849260122784, 3.684973153614167, nan, nan, nan, 7.578757620261162, 3.1330962181651385, 1.259350907505646, 3.519645862867458, 0.5792705182670169, 11.313405072449818, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1002.7,832.5,0.00102,0.008737,0.00822,21,0.009,0.28537,0.2,1.3
